label,R,G,B,C,C-R,C-G,C-B,R-G,R-B,G-B
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1533,2354,1661,5814,4281,3460,4153,-821,-128,693
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,1149,2020,1420,4866,3717,2846,3446,-871,-271,600
white,780,1259,868,3033,2253,1774,2165,-479,-88,391
